Metric,Precision,Recall,F-score
ROUGE-1,0.41049370341712627,0.3817922706159502,0.3839519696547833
ROUGE-2,0.11764688072584514,0.12037785575180834,0.11700980771469177
ROUGE-L,0.40921810052724317,0.3800312810928449,0.38085075791143747
BLEU-4,-,-,0.28635728160354534
Average ROUGE F-score,-,-,0.2939375117603042
