Metric,Precision,Recall,F-score
ROUGE-1,0.4710020031107924,0.44174475531730006,0.4448865787985329
ROUGE-2,0.18036414897665407,0.17801342383859797,0.17778620559574068
ROUGE-L,0.4720454214320486,0.43938410657302585,0.44285230964425676
BLEU-4,-,-,0.342512239819537
Average ROUGE F-score,-,-,0.3551750313461768
