Metric,Precision,Recall,F-score
ROUGE-1,0.3161347741465742,0.2814564479270903,0.2828926531985872
ROUGE-2,0.01611451165985472,0.013706765610729536,0.014219022899369056
ROUGE-L,0.31927970230591074,0.28364175136190195,0.2842402216646554
BLEU-4,-,-,0.17625614145573118
Average ROUGE F-score,-,-,0.19378396592087055
