Metric,Precision,Recall,F-score
ROUGE-1,0.24470558474070603,0.21200342066518943,0.21843799433210778
ROUGE-2,0.00451096479808129,0.0036673593849481383,0.0039423102383781775
ROUGE-L,0.24446171235169564,0.20904546893781176,0.2155047970688109
BLEU-4,-,-,0.09274213131013663
Average ROUGE F-score,-,-,0.1459617005464323
