Metric,Precision,Recall,F-score
ROUGE-1,0.4732907369819613,0.4461894069267464,0.44737623846318514
ROUGE-2,0.19075238859852098,0.1868972253282246,0.1870573745727477
ROUGE-L,0.4762573043949409,0.44595078414549466,0.44777689867748993
BLEU-4,-,-,0.3592104153198189
Average ROUGE F-score,-,-,0.36073683723780753
