Metric,Precision,Recall,F-score
ROUGE-1,0.5229478320496254,0.5010992623873639,0.49786973548797353
ROUGE-2,0.2519514842698815,0.25460686695017226,0.24869168564355795
ROUGE-L,0.5208132884996904,0.49957113213903065,0.49494612583418907
BLEU-4,-,-,0.4033063724481017
Average ROUGE F-score,-,-,0.41383584898857356
