Metric,Precision,Recall,F-score
ROUGE-1,0.12830945300843166,0.10388687481002734,0.11130543666678124
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.1271629912528344,0.10356015976211204,0.10998691440159813
BLEU-4,-,-,0.055328004963806965
Average ROUGE F-score,-,-,0.07376411702279312
