Metric,Precision,Recall,F-score
ROUGE-1,0.1479438883604595,0.14426931124877992,0.14205437338642693
ROUGE-2,0.002488277282101061,0.002858625753202694,0.0025980357557955115
ROUGE-L,0.1637871793008628,0.1571310784253135,0.15478193825161476
BLEU-4,-,-,0.10655902357818388
Average ROUGE F-score,-,-,0.09981144913127908
