Metric,Precision,Recall,F-score
ROUGE-1,0.14267562621910315,0.12813841389217578,0.13141714951081357
ROUGE-2,0.0005574308217480024,0.0004902339635908463,0.0005119594218566795
ROUGE-L,0.1563405400981196,0.13708774703592538,0.1407700779283551
BLEU-4,-,-,0.08880765561101453
Average ROUGE F-score,-,-,0.09089972895367511
