Metric,Precision,Recall,F-score
ROUGE-1,0.5279756889397346,0.49830134175479496,0.49728179478677687
ROUGE-2,0.2648328525399215,0.2689570079493117,0.26265340870909065
ROUGE-L,0.5272940133973993,0.49793563024973725,0.49661438051901924
BLEU-4,-,-,0.409801676323733
Average ROUGE F-score,-,-,0.4188498613382956
