Metric,Precision,Recall,F-score
ROUGE-1,0.35706134338362155,0.2972259609555774,0.3098315543226372
ROUGE-2,0.03361916754862299,0.02390425265387082,0.02608568060717561
ROUGE-L,0.36030007656407836,0.2961994114427534,0.3091795940271128
BLEU-4,-,-,0.18624683785148152
Average ROUGE F-score,-,-,0.21503227631897523
