Metric,Precision,Recall,F-score
ROUGE-1,0.3638708185690701,0.3079812932297137,0.31823902037105356
ROUGE-2,0.049883949852645236,0.043488849985854665,0.04447012463540029
ROUGE-L,0.36438078295152293,0.30689040881050034,0.3171852916850996
BLEU-4,-,-,0.2073358207236865
Average ROUGE F-score,-,-,0.2266314788971845
