Metric,Precision,Recall,F-score
ROUGE-1,0.49238356077905426,0.4566350483468803,0.4567815473994886
ROUGE-2,0.2280336598755735,0.22573178137300454,0.22332647846303955
ROUGE-L,0.4924573028266574,0.45506592763534814,0.45479920161604853
BLEU-4,-,-,0.36845084717427623
Average ROUGE F-score,-,-,0.37830240915952557
