Metric,Precision,Recall,F-score
ROUGE-1,0.502100201567355,0.4584971163351184,0.4635296444992195
ROUGE-2,0.22688447984972368,0.22018829480684812,0.22167408543989361
ROUGE-L,0.5004269739156907,0.4551395930727126,0.4603579335968525
BLEU-4,-,-,0.365822968841841
Average ROUGE F-score,-,-,0.38185388784532187
