Metric,Precision,Recall,F-score
ROUGE-1,0.295448878712346,0.21806181957640397,0.23974385376264645
ROUGE-2,0.0017085554709317084,0.001576935166044077,0.0015129077962674888
ROUGE-L,0.2954662191600489,0.21714065816402173,0.23873041961016375
BLEU-4,-,-,0.08532635412020509
Average ROUGE F-score,-,-,0.15999572705635923
