Metric,Precision,Recall,F-score
ROUGE-1,0.533205598650851,0.4873883937533114,0.4949015254298199
ROUGE-2,0.2710674418997866,0.2670223840889895,0.26724511156477104
ROUGE-L,0.5323730417847414,0.484989984405588,0.4926870814145255
BLEU-4,-,-,0.4184900647757325
Average ROUGE F-score,-,-,0.41827790613637217
