Metric,Precision,Recall,F-score
ROUGE-1,0.4309031610975757,0.40145666959198084,0.4011269717948435
ROUGE-2,0.18975506188758415,0.18869426362176828,0.18724320027546795
ROUGE-L,0.4302696858567763,0.39997258258369506,0.3988857127495359
BLEU-4,-,-,0.3323860476406302
Average ROUGE F-score,-,-,0.32908529493994915
