Metric,Precision,Recall,F-score
ROUGE-1,0.3056737898623725,0.2698528398003243,0.2731932762233775
ROUGE-2,0.05494326311752943,0.05411146816558911,0.05365830039105767
ROUGE-L,0.3049530075255891,0.26790964905508957,0.2703821119112448
BLEU-4,-,-,0.19603118686942828
Average ROUGE F-score,-,-,0.19907789617522664
