Metric,Precision,Recall,F-score
ROUGE-1,0.48414340120035054,0.46936436282460786,0.4614183234419709
ROUGE-2,0.27824579229656615,0.27559978351196507,0.27228138061983315
ROUGE-L,0.4822173085330999,0.4663496192413425,0.45721689101124524
BLEU-4,-,-,0.4135007723480218
Average ROUGE F-score,-,-,0.3969721983576831
