Metric,Precision,Recall,F-score
ROUGE-1,0.40035548415410865,0.359293234024535,0.36682265611877674
ROUGE-2,0.14823435341464697,0.14681442091466046,0.14675961218215197
ROUGE-L,0.39791350255869307,0.3545984635612594,0.3616920058120656
BLEU-4,-,-,0.3164906156632716
Average ROUGE F-score,-,-,0.2917580913709981
