Metric,Precision,Recall,F-score
ROUGE-1,0.3891652010080184,0.3571935497651963,0.35952667514247155
ROUGE-2,0.15302213382734542,0.14959106955750212,0.1494426382331522
ROUGE-L,0.385632607232111,0.35165775277116984,0.35299996744350753
BLEU-4,-,-,0.31063358295596394
Average ROUGE F-score,-,-,0.2873230936063771
