Metric,Precision,Recall,F-score
ROUGE-1,0.25667565894130034,0.22040050625576776,0.2238350513791633
ROUGE-2,0.0007467144563918758,0.0004723502304147466,0.0004936298625214164
ROUGE-L,0.2553339836873263,0.21467852997947817,0.2177582180862295
BLEU-4,-,-,0.09578770241103447
Average ROUGE F-score,-,-,0.1473622997759714
