Metric,Precision,Recall,F-score
ROUGE-1,0.23399650866022156,0.17927218114283913,0.1919593838103767
ROUGE-2,0.0005896134928392993,0.0004149231068029733,0.00043522781408730554
ROUGE-L,0.23244076799451446,0.17816836976488798,0.18939273647160337
BLEU-4,-,-,0.07604691453375878
Average ROUGE F-score,-,-,0.1272624493653558
