Metric,Precision,Recall,F-score
ROUGE-1,0.043428319365819375,0.03118449776344513,0.03521494391140851
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.04309101777851779,0.029166177054108088,0.033462414406180176
BLEU-4,-,-,0.041607650464290234
Average ROUGE F-score,-,-,0.022892452772529562
