Metric,Precision,Recall,F-score
ROUGE-1,0.04749247280497281,0.027922626591188982,0.03403110460308323
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.04808650839900841,0.02731146625229709,0.033533447160940345
BLEU-4,-,-,0.023159523755173266
Average ROUGE F-score,-,-,0.022521517254674522
