Metric,Precision,Recall,F-score
ROUGE-1,0.1955740457519148,0.16868066452313096,0.16862915952011542
ROUGE-2,0.005633741824988659,0.005089136010188642,0.004980894906665906
ROUGE-L,0.19652598435851615,0.16810768612946736,0.16766998020100546
BLEU-4,-,-,0.08554583567357997
Average ROUGE F-score,-,-,0.11376001154259559
