Metric,Precision,Recall,F-score
ROUGE-1,0.385947613756136,0.35204612291102805,0.35716779243938257
ROUGE-2,0.1610757414350005,0.15043776469936015,0.1520465188219921
ROUGE-L,0.38420146914061654,0.35219698306588404,0.35558079575857215
BLEU-4,-,-,0.3209938810965886
Average ROUGE F-score,-,-,0.28826503567331563
