Metric,Precision,Recall,F-score
ROUGE-1,0.5000793049555656,0.45434961389268896,0.4621085875253132
ROUGE-2,0.29094568447568875,0.27064530633073824,0.27614637655475816
ROUGE-L,0.500944426554812,0.4535934639242142,0.46127584507923514
BLEU-4,-,-,0.44049001275366145
Average ROUGE F-score,-,-,0.3998436030531021
