Metric,Precision,Recall,F-score
ROUGE-1,0.17246937615595553,0.14145397355769412,0.14767871198484867
ROUGE-2,0.002122731070099491,0.0015658028280793328,0.0017874164789930356
ROUGE-L,0.17270641988595556,0.14106670161865617,0.14676179127351496
BLEU-4,-,-,0.072422058369359
Average ROUGE F-score,-,-,0.0987426399124522
