Metric,Precision,Recall,F-score
ROUGE-1,0.4082015623246519,0.3691957547206388,0.3767490164910734
ROUGE-2,0.19986521540312258,0.18933979628367736,0.191157754294489
ROUGE-L,0.4093526323527823,0.37127358391785403,0.3781263216750433
BLEU-4,-,-,0.3653494762347193
Average ROUGE F-score,-,-,0.31534436415353523
