Metric,Precision,Recall,F-score
ROUGE-1,0.12591503267979764,0.1246779054327389,0.12212426187824478
ROUGE-2,0.001145229868634124,0.0010787675681292702,0.0010230398207860228
ROUGE-L,0.13016078870244674,0.12786881698979602,0.12479014357666264
BLEU-4,-,-,0.09295096291378449
Average ROUGE F-score,-,-,0.08264581509189782
