Metric,Precision,Recall,F-score
ROUGE-1,0.12700666785780904,0.12059763108960694,0.12063199877874647
ROUGE-2,0.00036958591401645217,0.0002725326399883298,0.00030514532399720395
ROUGE-L,0.13307521401747127,0.12362444783316748,0.12376057437687359
BLEU-4,-,-,0.09236053009689775
Average ROUGE F-score,-,-,0.08156590615987243
