Metric,Precision,Recall,F-score
ROUGE-1,0.13183778708357857,0.09858471928295627,0.10925666495023538
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.13153871203020437,0.09682507780541191,0.10736698248501969
BLEU-4,-,-,0.05299464104585203
Average ROUGE F-score,-,-,0.07220788247841836
