Metric,Precision,Recall,F-score
ROUGE-1,0.14541151489396886,0.12688875502989302,0.1315986744944272
ROUGE-2,0.0006622943571415412,0.0004873405672948791,0.0004933502662666639
ROUGE-L,0.1551926306307442,0.13349751436704474,0.13816675371858586
BLEU-4,-,-,0.08736472986848527
Average ROUGE F-score,-,-,0.09008625949309323
