Metric,Precision,Recall,F-score
ROUGE-1,0.14371401049727128,0.13710433858974438,0.13674934411261064
ROUGE-2,0.0005825242718446602,0.0002987303958177745,0.00038459732800575236
ROUGE-L,0.1527816800168602,0.14564677443270033,0.14448031575275885
BLEU-4,-,-,0.08444049033862491
Average ROUGE F-score,-,-,0.09387141906445841
