Metric,Precision,Recall,F-score
ROUGE-1,0.1550259451644152,0.1352765842989346,0.14017341620625778
ROUGE-2,0.009599837632144293,0.008555489305916979,0.00880189377790274
ROUGE-L,0.16638172794068345,0.1436469067994487,0.1490986012058646
BLEU-4,-,-,0.12154339632542238
Average ROUGE F-score,-,-,0.09935797039667504
