Metric,Precision,Recall,F-score
ROUGE-1,0.4524825091862714,0.43802405942216927,0.43775667908430604
ROUGE-2,0.2168593291231928,0.2107785466876099,0.21206571057081497
ROUGE-L,0.4516545042082989,0.43473866929796695,0.43496849174193025
BLEU-4,-,-,0.37210877244961993
Average ROUGE F-score,-,-,0.36159696046568374
