Metric,Precision,Recall,F-score
ROUGE-1,0.43725565746651257,0.41713347524364625,0.4148345034945735
ROUGE-2,0.179827990677244,0.17487310845528015,0.17565859342883294
ROUGE-L,0.43464769579360396,0.41351093517364235,0.4104735809513531
BLEU-4,-,-,0.35257970555988244
Average ROUGE F-score,-,-,0.33365555929158647
