Metric,Precision,Recall,F-score
ROUGE-1,0.4302769103299676,0.40745224697443755,0.40745859064172124
ROUGE-2,0.14442382791044145,0.14008255746546708,0.14004898445055802
ROUGE-L,0.4300361243001287,0.40369518315110753,0.40408109016591787
BLEU-4,-,-,0.3399590137298303
Average ROUGE F-score,-,-,0.3171962217527324
