Metric,Precision,Recall,F-score
ROUGE-1,0.47429507000389387,0.44287375553128433,0.45004273546999757
ROUGE-2,0.23498734652809508,0.2296194873083318,0.2306275603863516
ROUGE-L,0.4749844189585121,0.43900621327634376,0.44748208552529434
BLEU-4,-,-,0.3936788801443012
Average ROUGE F-score,-,-,0.37605079379388123
