Metric,Precision,Recall,F-score
ROUGE-1,0.08694833801706053,0.0682397381366216,0.07395581162445712
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.08760404527941068,0.06737943676462084,0.07306555723746203
BLEU-4,-,-,0.054051255884529435
Average ROUGE F-score,-,-,0.04900712295397305
