Metric,Precision,Recall,F-score
ROUGE-1,0.10892399039050493,0.10121721413932058,0.10085856274916463
ROUGE-2,0.0036842105263157894,0.002017543859649123,0.0025263157473684223
ROUGE-L,0.11412274532272641,0.10503672357371233,0.10389183184826396
BLEU-4,-,-,0.08695259815201341
Average ROUGE F-score,-,-,0.069092236781599
