Metric,Precision,Recall,F-score
ROUGE-1,0.13929445812185742,0.13175068876167084,0.13114703636869876
ROUGE-2,0.026288638262322476,0.02709728867623605,0.026458855185024215
ROUGE-L,0.14499487583179868,0.1360074221417977,0.1347978183527173
BLEU-4,-,-,0.14664883731953432
Average ROUGE F-score,-,-,0.09746790330214676
