Metric,Precision,Recall,F-score
ROUGE-1,0.09950869916569767,0.09242675889551397,0.09112919543770726
ROUGE-2,0.0034210526315789475,0.0011575507395940833,0.0016689450327239802
ROUGE-L,0.10081030238757954,0.09336281241344789,0.09143558443683639
BLEU-4,-,-,0.08933227832344093
Average ROUGE F-score,-,-,0.06141124163575588
