Metric,Precision,Recall,F-score
ROUGE-1,0.19387306728289455,0.19171912205062425,0.18772256278136745
ROUGE-2,0.0017726608187134502,0.0007414369256474519,0.000969785535139378
ROUGE-L,0.20427863627970583,0.19881002327158653,0.19501139526470887
BLEU-4,-,-,0.10596369932388887
Average ROUGE F-score,-,-,0.12790124786040524
