Metric,Precision,Recall,F-score
ROUGE-1,0.19491842230957235,0.1945314912910816,0.19043939818782163
ROUGE-2,0.007270918321681639,0.006594483823076784,0.0065922866430632695
ROUGE-L,0.20307469456718688,0.2015061329878731,0.19691016102959055
BLEU-4,-,-,0.13605531087193212
Average ROUGE F-score,-,-,0.13131394862015847
