Metric,Precision,Recall,F-score
ROUGE-1,0.1765374055856759,0.18318715013514045,0.17518932409374766
ROUGE-2,0.002126528442317916,0.0011259874833282036,0.001325058646500313
ROUGE-L,0.18228687780350428,0.18849718258124584,0.1795584319756903
BLEU-4,-,-,0.0995127605428457
Average ROUGE F-score,-,-,0.11869093823864608
