Metric,Precision,Recall,F-score
ROUGE-1,0.1739358141542918,0.14881122287706455,0.15608990039676982
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.17152781933954445,0.1466980757199801,0.1532062729703541
BLEU-4,-,-,0.07172913069916156
Average ROUGE F-score,-,-,0.10309872445570796
