Metric,Precision,Recall,F-score
ROUGE-1,0.1867539857912408,0.17583067723879303,0.17629527477945692
ROUGE-2,0.031746031746031744,0.030193645959774987,0.030241968988513366
ROUGE-L,0.1886546675851609,0.17727152086451065,0.1770781794193218
BLEU-4,-,-,0.15273521908178306
Average ROUGE F-score,-,-,0.12787180772909737
