Metric,Precision,Recall,F-score
ROUGE-1,0.13846428239052225,0.13589302660703595,0.13187893585824392
ROUGE-2,0.00586734693877551,0.004835164835164835,0.005120937163260311
ROUGE-L,0.14206647820406124,0.13888148260821284,0.13418131813400755
BLEU-4,-,-,0.08998493485608312
Average ROUGE F-score,-,-,0.09039373038517058
