Metric,Precision,Recall,F-score
ROUGE-1,0.12759306463380024,0.09843390981617205,0.10646776762435292
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.1303622724976531,0.0983439239716047,0.10655638568854493
BLEU-4,-,-,0.058554486434537395
Average ROUGE F-score,-,-,0.0710080511042993
