Metric,Precision,Recall,F-score
ROUGE-1,0.15254546213722844,0.14499905486696874,0.14202162898551232
ROUGE-2,0.0037500000000000003,0.004220779220779221,0.0038515405563656862
ROUGE-L,0.1606024313637981,0.1480170345546165,0.145559813088657
BLEU-4,-,-,0.09248104498997901
Average ROUGE F-score,-,-,0.09714432754351167
