Metric,Precision,Recall,F-score
ROUGE-1,0.5107192722636389,0.49083138038551966,0.4883030467806869
ROUGE-2,0.28375051325990897,0.2808767214978638,0.2799841080042639
ROUGE-L,0.5085884654060139,0.4868818623777395,0.4832880970623134
BLEU-4,-,-,0.4217976033426377
Average ROUGE F-score,-,-,0.41719175061575475
