Metric,Precision,Recall,F-score
ROUGE-1,0.5023205321983374,0.45647109456621277,0.4661027935204522
ROUGE-2,0.29573507594436793,0.27602039360411196,0.2816867255883673
ROUGE-L,0.5031530458584919,0.4541947690030268,0.46334257917330535
BLEU-4,-,-,0.4060334815153994
Average ROUGE F-score,-,-,0.4037106994273749
