Metric,Precision,Recall,F-score
ROUGE-1,0.21481637786931063,0.17331815799116557,0.18165272620259287
ROUGE-2,0.0027259235418231236,0.002455110825318104,0.0023026838980040607
ROUGE-L,0.2137786251869268,0.16993794937417392,0.17799800156646808
BLEU-4,-,-,0.08797035256027337
Average ROUGE F-score,-,-,0.120651137222355
