Metric,Precision,Recall,F-score
ROUGE-1,0.5107641985953576,0.474266815463379,0.4797812940289717
ROUGE-2,0.2892674440813205,0.28086869211213383,0.282908287601398
ROUGE-L,0.5094784404488284,0.4691971021144314,0.4732213067219471
BLEU-4,-,-,0.4205443768867768
Average ROUGE F-score,-,-,0.41197029611743896
