Metric,Precision,Recall,F-score
ROUGE-1,0.26173695596281965,0.24471445680337073,0.23949375537726003
ROUGE-2,0.011270874822405325,0.011056961999026654,0.010657487612933192
ROUGE-L,0.26377896885347085,0.24315180632482655,0.23778074556249953
BLEU-4,-,-,0.12780906760807875
Average ROUGE F-score,-,-,0.1626439961842309
