Metric,Precision,Recall,F-score
ROUGE-1,0.5727608003798875,0.5392083542941798,0.5460702048466457
ROUGE-2,0.37724711794205923,0.36545685746611833,0.36836888030317977
ROUGE-L,0.5721044121232771,0.5386694520499972,0.5451278747617326
BLEU-4,-,-,0.48989969551107754
Average ROUGE F-score,-,-,0.4865223199705193
