Metric,Precision,Recall,F-score
ROUGE-1,0.2599717976840979,0.22189759216034238,0.22649807563622026
ROUGE-2,0.009533643947869892,0.00710615614806798,0.007701989701832271
ROUGE-L,0.25528491825568056,0.21500924642526548,0.21866010091499102
BLEU-4,-,-,0.1184926127770221
Average ROUGE F-score,-,-,0.15095338875101452
