Metric,Precision,Recall,F-score
ROUGE-1,0.4274881694485166,0.41650162802124513,0.4137151386359153
ROUGE-2,0.20506501709992894,0.20371815418234548,0.20309447268473663
ROUGE-L,0.42513698078474527,0.41539899346382503,0.41140201665586895
BLEU-4,-,-,0.371078738734209
Average ROUGE F-score,-,-,0.34273720932550694
