Metric,Precision,Recall,F-score
ROUGE-1,0.44051040513175094,0.4272803512926239,0.4236904601567051
ROUGE-2,0.19986874273983318,0.1941344915301346,0.19467489294911772
ROUGE-L,0.43439220247805793,0.42476611467726355,0.4190559063646483
BLEU-4,-,-,0.3757136852705807
Average ROUGE F-score,-,-,0.345807086490157
