Metric,Precision,Recall,F-score
ROUGE-1,0.5215400654732212,0.5285042446702829,0.5183010478274377
ROUGE-2,0.2922071402991435,0.29810358085583794,0.29388469158703284
ROUGE-L,0.5149395743706442,0.5205322332242582,0.5111622272879631
BLEU-4,-,-,0.5061806604612867
Average ROUGE F-score,-,-,0.4411159889008112
