Metric,Precision,Recall,F-score
ROUGE-1,0.18049398068194691,0.15775916405581156,0.16147324160000748
ROUGE-2,0.002273929773929774,0.0017264481550195835,0.0019308971306988502
ROUGE-L,0.18009313385335327,0.155653688619987,0.15930612517907278
BLEU-4,-,-,0.09298229259289333
Average ROUGE F-score,-,-,0.10757008796992636
