Metric,Precision,Recall,F-score
ROUGE-1,0.20799076527554364,0.21412678477898495,0.2013353316882483
ROUGE-2,0.00389535728821443,0.003774535193870169,0.0035818166311701117
ROUGE-L,0.2081988364442608,0.21133464582906383,0.19928960178032054
BLEU-4,-,-,0.13453362281194448
Average ROUGE F-score,-,-,0.13473558336657965
